accommodation_type,author,author_type,deal_type,district,finish_type,floor,floors_count,heating_type,house_material_type,house_number,kitchen_meters,living_meters,location,object_type,phone,price,residential_complex,rooms_count,street,total_meters,underground,url,year_of_construction
flat,АкадемРеспект,real_estate_agent,sale,Советский,-1,1,4,-1,-1,26,6 м²,30 м²,Новосибирск,-1,79134733938,4999999,,2,бульвар Молодежи,41.9,,https://novosibirsk.cian.ru/sale/flat/323402945/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1961
flat,СТАН,real_estate_agent,sale,Калининский,-1,3,5,-1,-1,6/1,6 м²,28 м²,Новосибирск,-1,79137312297,4980000,,2, Богдана Хмельницкого,42.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/323712561/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,Светлана Османова,realtor,sale,Советский,-1,2,3,-1,-1,21,9 м²,30 м²,Новосибирск,-1,79103318861,4980000,,2, Молодости,41.1,Студенческая,https://novosibirsk.cian.ru/sale/flat/326707451/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2001
flat,Марина Данилина,realtor,sale,Кировский,-1,7,9,-1,-1,31,"6,7 м²","27,2 м²",Новосибирск,-1,79836299527,4950000,,2, Комсомольская,43.2,Студенческая,https://novosibirsk.cian.ru/sale/flat/326417615/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1979
flat,МакроМир,real_estate_agent,sale,Октябрьский,-1,6,10,-1,-1,10,"8,4 м²","37,7 м²",Новосибирск,-1,79139340504,5000000,Плющихинский,2, Плющихинская,58.3,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326254153/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2023
flat,Домой,real_estate_agent,sale,Советский,-1,1,9,-1,-1,27,"7,7 м²","25,3 м²",Новосибирск,-1,79831214607,5000000,,2, Иванова,45.2,,https://novosibirsk.cian.ru/sale/flat/320167230/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1979
flat,Планета-А,real_estate_agent,sale,Калининский,-1,6,9,-1,-1,11/4,8 м²,34 м²,Новосибирск,-1,79137521898,5000000,,2, Курчатова,52.5,Заельцовская,https://novosibirsk.cian.ru/sale/flat/303270548/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1982
flat,Люди,real_estate_agent,sale,Ленинский,-1,9,9,-1,-1,72,"8,7 м²",30 м²,Новосибирск,-1,79137503766,5000000,,2, Пархоменко,52.3,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/313935165/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1972
flat,ЖИЛФОНД,real_estate_agent,sale,Заельцовский,-1,4,5,-1,-1,25/5,6 м²,26 м²,Новосибирск,-1,79344758463,5000000,,2,Дачная ,44.0,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326383540/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1968
flat,ЖИЛФОНД,real_estate_agent,sale,Октябрьский,-1,2,5,-1,-1,163/5,6 м²,19 м²,Новосибирск,-1,79318956411,5000000,,2, Бориса Богаткова,44.5,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/324300851/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1971
flat,ЖИЛФОНД,real_estate_agent,sale,Первомайский,-1,1,3,-1,-1,166,8 м²,"36,7 м²",Новосибирск,-1,79942581864,5000000,,2,Первомайская ,60.4,Спортивная,https://novosibirsk.cian.ru/sale/flat/307390699/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1954
flat,PRO Недвижимость,real_estate_agent,sale,Кировский,-1,2,5,-1,-1,34,"8,8 м²","32,4 м²",Новосибирск,-1,79133805527,5000000,,2, Бебеля,54.7,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/312548720/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,Метражи,real_estate_agent,sale,Кировский,-1,15,18,-1,-1,1/1,9 м²,-1,Новосибирск,-1,79137520886,5000000,Акатуйский,2, Виктора Уса,53.0,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/321214872/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,Дельта,real_estate_agent,sale,Советский,-1,4,5,-1,-1,15,"5,5 м²","30,4 м²",Новосибирск,-1,79137219236,5000000,,2,Барьерная ,47.5,Студенческая,https://novosibirsk.cian.ru/sale/flat/323458410/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,Юрстатус,real_estate_agent,sale,Ленинский,-1,2,5,-1,-1,11,6 м²,"27,5 м²",Новосибирск,-1,79137772158,5000000,,2,Новогодняя ,40.0,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326980153/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1961
flat,ЕВРОДОМ,real_estate_agent,sale,Калининский,-1,3,5,-1,-1,59,"8,2 м²","28,1 м²",Новосибирск,-1,79137950273,5000000,,2, Магистральная,45.3,Заельцовская,https://novosibirsk.cian.ru/sale/flat/301245967/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,ПРОЕКТ,real_estate_agent,sale,Первомайский,-1,5,10,-1,-1,2,"7,1 м²","28,3 м²",Новосибирск,-1,79137214347,5000000,,2,Березовая ,45.7,Спортивная,https://novosibirsk.cian.ru/sale/flat/326894881/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1988
flat,Атлас Недвижимости,real_estate_agent,sale,Кировский,-1,2,3,-1,-1,4/1,25 м²,25 м²,Новосибирск,-1,79139531391,5000000,,2,Воскресная ,57.7,Студенческая,https://novosibirsk.cian.ru/sale/flat/318273041/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2012
flat,Формула недвижимости,real_estate_agent,sale,Ленинский,-1,4,5,-1,-1,13,"5,8 м²","29,9 м²",Новосибирск,-1,79132030172,5000000,,2,проспект Карла Маркса,42.7,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326617035/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1958
flat,Квартирный портал,real_estate_agent,sale,Кировский,-1,6,17,-1,-1,22/1,10 м²,"24,4 м²",Новосибирск,-1,79137218609,5000000,Семейный квартал,2,Бронная ,39.4,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/324840423/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2024
flat,Кольцовская служба недвижимости,real_estate_agent,sale,Кировский,-1,16,17,-1,-1,1/1,9 м²,31 м²,Новосибирск,-1,79132029894,5000000,Акатуйский,2, Виктора Уса,53.0,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/321206248/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2023
flat,МакроМир,real_estate_agent,sale,Ленинский,-1,3,5,-1,-1,6,10 м²,35 м²,Новосибирск,-1,79137327561,5000000,,2, Станиславского,57.5,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/316308906/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1954
flat,Опора-Групп,real_estate_agent,sale,Октябрьский,Без отделки,10,18,-1,-1,,9 м²,32 м²,Новосибирск,-1,79137805706,5000000,Выборная-Рябиновая ЖК,2,,56.0,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/323012797/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2026
flat,МакроМир,real_estate_agent,sale,Ленинский,-1,2,10,-1,-1,1б,"9,3 м²",31 м²,Новосибирск,-1,79137527157,5050000,Хороший,2,Хилокская ,58.0,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326275420/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2012
flat,Поляков,real_estate_agent,sale,Октябрьский,-1,5,17,-1,-1,99/4,"10,6 м²","28,9 м²",Новосибирск,-1,79139839211,5050000,,2,Выборная ,55.1,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/318406973/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,ЖИЛФОНД,real_estate_agent,sale,Ленинский,-1,2,5,-1,-1,12/1,6 м²,31 м²,Новосибирск,-1,79893056090,5050000,,2,проспект Карла Маркса,43.5,Студенческая,https://novosibirsk.cian.ru/sale/flat/322760840/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1961
flat,Владис Центральное,real_estate_agent,sale,Кировский,-1,10,10,-1,-1,95/1,"12,2 м²","36,9 м²",Новосибирск,-1,79130134356,5096000,Матрешкин двор,2, Петухова,65.1,Студенческая,https://novosibirsk.cian.ru/sale/flat/326507590/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2013
flat,Всем Квартиру,real_estate_agent,sale,Ленинский,-1,1,19,-1,-1,43,11 м²,18 м²,Новосибирск,-1,79137522773,5050000,,2, Ясный Берег,36.0,Октябрьская,https://novosibirsk.cian.ru/sale/flat/321080073/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,РЕГИОНАЛЬНЫЙ ЦЕНТР НЕДВИЖИМОСТИ,real_estate_agent,sale,Калининский,-1,7,9,-1,-1,10/1,7 м²,32 м²,Новосибирск,-1,79132031469,5099000,,2, Рассветная,54.9,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326175191/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1989
flat,Ключи,real_estate_agent,sale,Ленинский,-1,6,13,-1,-1,2,18 м²,17 м²,Новосибирск,-1,79139012871,5050000,Дивногорский,2, Надежды,46.5,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/323444668/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2016
flat,Вертикаль,real_estate_agent,sale,Октябрьский,-1,4,10,-1,-1,42/2,7 м²,25 м²,Новосибирск,-1,79134734091,5099000,На Снежиной,2, Татьяны Снежиной,40.0,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/319337814/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2024
flat,Республика,real_estate_agent,sale,Дзержинский,-1,4,5,-1,-1,6,"9,4 м²","33,4 м²",Новосибирск,-1,79137600554,5100000,,2,Республиканская ,57.9,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/300315219/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1958
flat,Метражи,real_estate_agent,sale,Советский,-1,14,17,-1,-1,24/2,"12,2 м²","22,6 м²",Новосибирск,-1,79139510150,5100000,Тихий берег,2,Приморская ,49.1,Студенческая,https://novosibirsk.cian.ru/sale/flat/326237021/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2022
flat,АЛЬГИЗА,real_estate_agent,sale,Ленинский,-1,9,9,-1,-1,2,"8,1 м²","31,6 м²",Новосибирск,-1,79137523192,5100000,,2,Киевская ,53.1,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/286386812/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,Владис Центральное,real_estate_agent,sale,Октябрьский,-1,3,4,-1,-1,28,"13,7 м²",32 м²,Новосибирск,-1,79130134356,5100000,,2,1-я Родниковая ,58.4,Речной вокзал,https://novosibirsk.cian.ru/sale/flat/327107242/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2025
flat,ЖИЛФОНД,real_estate_agent,sale,Ленинский,-1,2,12,-1,-1,7,7 м²,"28,8 м²",Новосибирск,-1,79893050260,5100000,,2,Новосибирская ,46.5,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/325860637/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1979
flat,ЖИЛФОНД,real_estate_agent,sale,Дзержинский,-1,4,5,-1,-1,51,6 м²,27 м²,Новосибирск,-1,79856580382,5100000,,2, Красина,43.5,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/321528005/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1962
flat,ЖИЛФОНД,real_estate_agent,sale,Дзержинский,-1,5,5,-1,-1,5/1,"5,4 м²","29,9 м²",Новосибирск,-1,79390419067,5100000,,2, Кошурникова,42.9,Березовая Роща,https://novosibirsk.cian.ru/sale/flat/324969102/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1968
flat,ЖИЛФОНД,real_estate_agent,sale,Октябрьский,-1,6,10,-1,-1,50,"8,2 м²","27,1 м²",Новосибирск,-1,79390416277,5100000,Плющихинский,2, В. Высоцкого,49.9,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/307420712/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2007
flat,Ключи,real_estate_agent,sale,Калининский,-1,7,9,-1,-1,3,8 м²,33 м²,Новосибирск,-1,79137243589,5100000,,2, Курчатова,52.9,Заельцовская,https://novosibirsk.cian.ru/sale/flat/326323860/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1989
flat,Агентство недвижимости Буравлёвой Эллы,real_estate_agent,sale,Кировский,-1,5,10,-1,-1,5,9 м²,38 м²,Новосибирск,-1,79831214237,5100000,Просторный,2, Николая Сотникова,58.0,Студенческая,https://novosibirsk.cian.ru/sale/flat/326548941/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,Владис Центральное,real_estate_agent,sale,Октябрьский,-1,4,10,-1,-1,9,"8,4 м²","37,7 м²",Новосибирск,-1,79130134356,5100000,Плющихинский,2, Плющихинская,58.1,Золотая Нива,https://novosibirsk.cian.ru/sale/flat/326611649/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2025
flat,Дельта,real_estate_agent,sale,Советский,-1,3,9,-1,-1,26,8 м²,28 м²,Новосибирск,-1,79139347946,5100000,,2,Ветлужская ,47.8,Студенческая,https://novosibirsk.cian.ru/sale/flat/319376995/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,Аванта,real_estate_agent,sale,Ленинский,-1,3,12,-1,-1,9,4 м²,27 м²,Новосибирск,-1,79137123267,5134000,,2,Новосибирская ,43.15,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326343692/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,Владис Центральное,real_estate_agent,sale,Ленинский,-1,4,5,-1,-1,64,"7,3 м²","30,2 м²",Новосибирск,-1,79130134356,5100000,,2,Степная ,44.0,Площадь Маркса,https://novosibirsk.cian.ru/sale/flat/326543048/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1978
flat,МакроМир,real_estate_agent,sale,Советский,-1,5,5,-1,-1,3,"5,5 м²",30 м²,Новосибирск,-1,79138921592,5100000,,2, Иванова,45.4,,https://novosibirsk.cian.ru/sale/flat/314108328/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1970
flat,Квартирный портал,real_estate_agent,sale,Центральный,-1,5,5,-1,-1,17А,"5,6 м²","22,8 м²",Новосибирск,-1,79137272652,5100000,,2, Гоголя,35.2,Сибирская,https://novosibirsk.cian.ru/sale/flat/323675084/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,-1
flat,ID 12207373,realtor,sale,Калининский,-1,7,9,-1,-1,19/1,8 м²,30 м²,Новосибирск,-1,79833026996,5100000,,2, Макаренко,51.2,Заельцовская,https://novosibirsk.cian.ru/sale/flat/324251606/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1980
flat,ЖИЛФОНД,real_estate_agent,sale,Калининский,-1,1,5,-1,-1,7,"6,6 м²","25,5 м²",Новосибирск,-1,79390411481,5150000,,2, Новоуральская,43.6,Заельцовская,https://novosibirsk.cian.ru/sale/flat/327075418/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1982
flat,НСК-top,real_estate_agent,sale,Октябрьский,-1,1,9,-1,-1,260,"7,5 м²",28 м²,Новосибирск,-1,79137319080,5150000,,2, Лескова,44.0,Октябрьская,https://novosibirsk.cian.ru/sale/flat/323530242/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1972
flat,ЖИЛФОНД,real_estate_agent,sale,Советский,-1,3,9,-1,-1,29,9 м²,28 м²,Новосибирск,-1,79344759274,5150000,,2, Русская,47.2,,https://novosibirsk.cian.ru/sale/flat/316559263/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1976
flat,ЖИЛФОНД,real_estate_agent,sale,Заельцовский,-1,5,5,-1,-1,121,"5,6 м²","29,9 м²",Новосибирск,-1,79942580098,5190000,,2, Жуковского,45.9,Заельцовская,https://novosibirsk.cian.ru/sale/flat/324630819/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,1963
flat,ЖИЛФОНД,real_estate_agent,sale,Калининский,-1,11,17,-1,-1,66/4,"14,4 м²","17,5 м²",Новосибирск,-1,79893056959,5199000,На Фадеева,2, Фадеева,45.4,Заельцовская,https://novosibirsk.cian.ru/sale/flat/322487912/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2014
flat,ЖИЛФОНД,real_estate_agent,sale,Заельцовский,-1,3,17,-1,-1,51/2,"5,3 м²",-1,Новосибирск,-1,79390410245,5190000,Рафинад,2, Лобачевского,40.6,Заельцовская,https://novosibirsk.cian.ru/sale/flat/317989117/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2025
flat,ЖИЛФОНД,real_estate_agent,sale,Кировский,-1,3,3,-1,-1,4,"10,6 м²","29,8 м²",Новосибирск,-1,79942582081,5180000,,2,Вознесенская ,61.1,Студенческая,https://novosibirsk.cian.ru/sale/flat/321841814/?mlSearchSessionGuid=1ebfd769a166faa848cf6c71baf16a8d,2011
